station_cd,station_g_cd,station_name,station_name_k,station_name_r,station_name_zh,station_name_ko,primary_station_number,secondary_station_number,extra_station_number,three_letter_code,line_cd,pref_cd,post,address,lon,lat,open_ymd,close_ymd,e_status,e_sort
1170104,1170104,揖屋,イヤ,Iya,揖屋,이야,,,,,11701,32,699-0101,島根県松江市東出雲町揖屋804,133.149334,35.428062,0000-00-00,0000-00-00,0,1170104
1170105,1170105,東松江,ヒガシマツエ,Higashi-Matsue,东松江,히가시마쓰에,,,,,11701,32,690-0025,島根県松江市八幡町灘大土手外,133.128472,35.445507,0000-00-00,0000-00-00,0,1170105
1170106,1170106,松江,マツエ,Matsue,松江,마쓰에,,,,,11701,32,690-0003,島根県松江市朝日町,133.063871,35.463947,0000-00-00,0000-00-00,0,1170106
1170107,1170107,乃木,ノギ,Nogi,乃木,노기,,,,,11701,32,690-0044,島根県松江市浜乃木２,133.048665,35.44599,0000-00-00,0000-00-00,0,1170107
1170108,1170108,玉造温泉,タマツクリオンセン,Tamatsukurionsen,玉造温泉,다마쓰쿠리온센,,,,,11701,32,699-0202,島根県松江市玉湯町湯町,133.011825,35.430891,0000-00-00,0000-00-00,0,1170108
1170109,1170109,来待,キマチ,Kimachi,来待,기마치,,,,,11701,32,699-0404,島根県松江市宍道町東来待,132.951719,35.420722,0000-00-00,0000-00-00,0,1170109
1170110,1170110,宍道,シンジ,Shinji,宍道,신지,,,,,11701,32,699-0401,島根県松江市宍道町宍道,132.909224,35.406925,0000-00-00,0000-00-00,0,1170110
1170111,1170111,荘原,ショウバラ,Shōbara,庄原,쇼바라,,,,,11701,32,699-0501,島根県出雲市斐川町学頭1606,132.868139,35.393603,0000-00-00,0000-00-00,0,1170111
1170112,1170112,直江,ナオエ,Naoe,直江,나오에,,,,,11701,32,699-0624,島根県出雲市斐川町上直江1100,132.807578,35.383754,0000-00-00,0000-00-00,0,1170112
1170113,1170113,出雲市,イズモシ,Izumoshi,出云市,이즈모시,,,,,11701,32,693-0001,島根県出雲市今市町,132.756518,35.360694,0000-00-00,0000-00-00,0,1170113
1170114,1170114,西出雲,ニシイズモ,Nishi-Izumo,西出云,니시이즈모,,,,,11701,32,693-0033,島根県出雲市知井宮町,132.721897,35.334871,0000-00-00,0000-00-00,0,1170114
1170115,1170115,出雲神西,イズモジンザイ,Izumojinzai,出云神西,비전철화,,,,,11701,32,699-0823,島根県出雲市東神西町羽根板,132.702371,35.325116,0000-00-00,0000-00-00,0,1170115
1170116,1170116,江南,コウナン,Kōnan,江南,고난,,,,,11701,32,699-0813,島根県出雲市湖陵町三部,132.683263,35.31522,0000-00-00,0000-00-00,0,1170116
1170117,1170117,小田,オダ,Oda,小田,오다,,,,,11701,32,699-0902,島根県出雲市多伎町多岐,132.630215,35.28474,0000-00-00,0000-00-00,0,1170117
1170118,1170118,田儀,タギ,Tagi,田仪,다기,,,,,11701,32,699-0904,島根県出雲市多伎町口田儀,132.590152,35.275256,0000-00-00,0000-00-00,0,1170118
1170119,1170119,波根,ハネ,Hane,波根,하네,,,,,11701,32,699-2211,島根県大田市波根町中浜,132.526076,35.240137,0000-00-00,0000-00-00,0,1170119
1170120,1170120,久手,クテ,Kute,久手,구테,,,,,11701,32,694-0051,島根県大田市久手町波根西,132.508178,35.22943,0000-00-00,0000-00-00,0,1170120
1170121,1170121,大田市,オオダシ,Ōdashi,大田市,오다시,,,,,11701,32,694-0064,島根県大田市大田町大田,132.499343,35.200864,0000-00-00,0000-00-00,0,1170121
1170122,1170122,静間,シズマ,Shizuma,静间,시즈마,,,,,11701,32,694-0031,島根県大田市静間町,132.468015,35.195467,0000-00-00,0000-00-00,0,1170122
1170123,1170123,五十猛,イソタケ,Isotake,五十猛,이소타케,,,,,11701,32,694-0035,島根県大田市五十猛町野田,132.440938,35.192792,0000-00-00,0000-00-00,0,1170123
1170124,1170124,仁万,ニマ,Nima,仁万,니마,,,,,11701,32,699-2301,島根県大田市仁摩町仁万,132.403511,35.150972,0000-00-00,0000-00-00,0,1170124
1170125,1170125,馬路,マジ,Maji,马路,마지,,,,,11701,32,699-2304,島根県大田市仁摩町馬路,132.387422,35.128011,0000-00-00,0000-00-00,0,1170125
1170126,1170126,湯里,ユサト,Yusato,汤里,유사토,,,,,11701,32,699-2502,島根県大田市温泉津町湯里,132.375559,35.106568,0000-00-00,0000-00-00,0,1170126
1170127,1170127,温泉津,ユノツ,Yunotsu,温泉津,유노쓰,,,,,11701,32,699-2511,島根県大田市温泉津町小浜,132.350826,35.091256,0000-00-00,0000-00-00,0,1170127
1170128,1170128,石見福光,イワミフクミツ,Iwami-Fukumitsu,石见福光,이와미후쿠미쓰,,,,,11701,32,699-2514,島根県大田市温泉津町福光,132.32885,35.076536,0000-00-00,0000-00-00,0,1170128
1170129,1170129,黒松,クロマツ,Kuromatsu,黑松,구로마쓰,,,,,11701,32,699-2831,島根県江津市黒松町,132.313388,35.056963,0000-00-00,0000-00-00,0,1170129
1170130,1170130,浅利,アサリ,Asari,浅利,아사리,,,,,11701,32,695-0002,島根県江津市浅利町,132.274054,35.037084,0000-00-00,0000-00-00,0,1170130
1170131,1170131,江津,ゴウツ,Gōtsu,江津,고쓰,,,,,11701,32,695-0011,島根県江津市江津町,132.223133,35.012801,0000-00-00,0000-00-00,0,1170131
1170132,1170132,都野津,ツノヅ,Tsunozu,都野津,쓰노즈,,,,,11701,32,695-0021,島根県江津市都野津町,132.187398,34.9896,0000-00-00,0000-00-00,0,1170132
1170133,1170133,敬川,ウヤガワ,Uyagawa,敬川,우야가와,,,,,11701,32,699-3162,島根県江津市敬川町,132.173971,34.977826,0000-00-00,0000-00-00,0,1170133
1170134,1170134,波子,ハシ,Hashi,波子,하시,,,,,11701,32,699-3161,島根県江津市波子町,132.151287,34.964103,0000-00-00,0000-00-00,0,1170134
1170135,1170135,久代,クシロ,Kushiro,久代,구시로,,,,,11701,32,697-0004,島根県浜田市久代町,132.139174,34.949568,0000-00-00,0000-00-00,0,1170135
1170136,1170136,下府,シモコウ,Shimokō,下府,시모코,,,,,11701,32,697-0006,島根県浜田市下府町,132.110541,34.927322,0000-00-00,0000-00-00,0,1170136
1170137,1170137,浜田,ハマダ,Hamada,滨田,하마다,,,,,11701,32,697-0022,島根県浜田市浅井町,132.088588,34.902683,0000-00-00,0000-00-00,0,1170137
1170138,1170138,西浜田,ニシハマダ,Nishi-Hamada,西滨田,니시하마다,,,,,11701,32,697-0062,島根県浜田市熱田町,132.050434,34.869399,0000-00-00,0000-00-00,0,1170138
1170139,1170139,周布,スフ,Sufu,周布,스후,,,,,11701,32,697-1326,島根県浜田市治和町,132.017258,34.85812,0000-00-00,0000-00-00,0,1170139
1170140,1170140,折居,オリイ,Orii,折居,오리이,,,,,11701,32,697-1337,島根県浜田市西村町,131.986769,34.826336,0000-00-00,0000-00-00,0,1170140
1170141,1170141,三保三隅,ミホミスミ,Miho-Misumi,三保三隅,미호미스미,,,,,11701,32,699-3223,島根県浜田市三隅町西河内,131.956055,34.795619,0000-00-00,0000-00-00,0,1170141
1170142,1170142,岡見,オカミ,Okami,冈见,오카미,,,,,11701,32,699-3226,島根県浜田市三隅町岡見,131.912526,34.771848,0000-00-00,0000-00-00,0,1170142
1170143,1170143,鎌手,カマテ,Kamate,镰手,가마테,,,,,11701,32,699-3506,島根県益田市西平原町,131.878224,34.751677,0000-00-00,0000-00-00,0,1170143
1170144,1170144,石見津田,イワミツダ,Iwami-Tsuda,石见津田,이와미쓰다,,,,,11701,32,699-3671,島根県益田市津田町,131.864757,34.722685,0000-00-00,0000-00-00,0,1170144
1170145,1170145,益田,マスダ,Masuda,益田,마스다,,,,,11701,32,698-0024,島根県益田市駅前町,131.838932,34.678311,0000-00-00,0000-00-00,0,1170145
1170201,1170145,益田,マスダ,Masuda,益田,마스다,,,,,11702,32,698-0024,島根県益田市駅前町,131.838932,34.678311,0000-00-00,0000-00-00,0,1170201
1170202,1170202,戸田小浜,トダコハマ,Todakohama,户田小滨,도다코하마,,,,,11702,32,699-3763,島根県益田市戸田町,131.737783,34.673013,0000-00-00,0000-00-00,0,1170202
1170203,1170203,飯浦,イイノウラ,Iinoura,饭浦,이노우라,,,,,11702,32,699-3761,島根県益田市飯浦町,131.702082,34.668791,0000-00-00,0000-00-00,0,1170203
1170204,1170204,江崎,エサキ,Esaki,江崎,에사키,,,,,11702,35,759-3112,山口県萩市下田万,131.661977,34.638167,0000-00-00,0000-00-00,0,1170204
1170205,1170205,須佐,スサ,Susa,须佐,스사,,,,,11702,35,759-3411,山口県萩市須佐,131.6056,34.621814,0000-00-00,0000-00-00,0,1170205
1170206,1170206,宇田郷,ウタゴウ,Utagō,宇田乡,우타고,,,,,11702,35,759-3501,山口県阿武郡阿武町大字宇田,131.54871,34.57181,0000-00-00,0000-00-00,0,1170206
1170207,1170207,木与,キヨ,Kiyo,木与,기요,,,,,11702,35,759-3621,山口県阿武郡阿武町大字木与,131.50339,34.532658,0000-00-00,0000-00-00,0,1170207
1170208,1170208,奈古,ナゴ,Nago,奈古,나고,,,,,11702,35,759-3622,山口県阿武郡阿武町大字奈古,131.47256,34.502938,0000-00-00,0000-00-00,0,1170208
1170209,1170209,長門大井,ナガトオオイ,Nagato-Ōi,长门大井,나가토오이,,,,,11702,35,759-3611,山口県萩市大井,131.449788,34.471068,0000-00-00,0000-00-00,0,1170209
1170210,1170210,越ケ浜,コシガハマ,Koshigahama,越滨,고시가하마,,,,,11702,35,758-0011,山口県萩市大字椿東字長畠659,131.422599,34.439216,0000-00-00,0000-00-00,0,1170210
1170211,1170211,東萩,ヒガシハギ,Higashi-Hagi,东萩,히가시하기,,,,,11702,35,758-0011,山口県萩市大字椿東,131.410334,34.417207,0000-00-00,0000-00-00,0,1170211
1170212,1170212,萩,ハギ,Hagi,萩,하기,,,,,11702,35,758-0061,山口県萩市大字椿,131.40121,34.393845,0000-00-00,0000-00-00,0,1170212
1170213,1170213,玉江,タマエ,Tamae,玉江,다마에,,,,,11702,35,758-0063,山口県萩市山田,131.379997,34.405388,0000-00-00,0000-00-00,0,1170213
1170214,1170214,三見,サンミ,Sammi,三见,산미,,,,,11702,35,759-3721,山口県萩市三見,131.330142,34.397263,0000-00-00,0000-00-00,0,1170214
1170215,1170215,飯井,イイ,Ii,饭井,이이,,,,,11702,35,759-3721,山口県萩市三見,131.294847,34.379088,0000-00-00,0000-00-00,0,1170215
1170216,1170216,長門三隅,ナガトミスミ,Nagato-Misumi,长门三隅,나가토미스미,,,,,11702,35,759-3803,山口県長門市三隅下,131.236483,34.366163,0000-00-00,0000-00-00,0,1170216
1170217,1170217,長門市,ナガトシ,Nagatoshi,长门市,나가토시,,,,,11702,35,759-4101,山口県長門市東深川,131.185722,34.375417,0000-00-00,0000-00-00,0,1170217
1170218,1170218,黄波戸,キワド,Kiwado,黄波户,기와도,,,,,11702,35,759-4401,山口県長門市日置上,131.139695,34.385232,0000-00-00,0000-00-00,0,1170218
1170219,1170219,長門古市,ナガトフルイチ,Nagato-Furuichi,长门古市,나가토후루이치,,,,,11702,35,759-4401,山口県長門市日置上,131.101581,34.388461,0000-00-00,0000-00-00,0,1170219
1170220,1170220,人丸,ヒトマル,Hitomaru,人丸,히토마루,,,,,11702,35,759-4503,山口県長門市油谷新別名,131.057361,34.374192,0000-00-00,0000-00-00,0,1170220
1170221,1170221,伊上,イガミ,Igami,伊上,이가미,,,,,11702,35,759-4505,山口県長門市油谷伊上,131.011351,34.370275,0000-00-00,0000-00-00,0,1170221
1170222,1170222,長門粟野,ナガトアワノ,Nagato-Awano,长门粟野,나가토아와노,,,,,11702,35,759-5101,山口県下関市豊北町大字粟野,130.970175,34.357431,0000-00-00,0000-00-00,0,1170222
1170223,1170223,阿川,アガワ,Agawa,阿川,아가와,,,,,11702,35,759-5241,山口県下関市豊北町大字阿川,130.925942,34.335721,0000-00-00,0000-00-00,0,1170223
1170224,1170224,特牛,コットイ,Kottoi,特牛,곳토이,,,,,11702,35,759-5331,山口県下関市豊北町大字神田,130.91887,34.305979,0000-00-00,0000-00-00,0,1170224
1170225,1170225,滝部,タキベ,Takibe,泷部,다키베,,,,,11702,35,759-5511,山口県下関市豊北町大字滝部,130.946497,34.283782,0000-00-00,0000-00-00,0,1170225
1170226,1170226,長門二見,ナガトフタミ,Nagato-Futami,长门二见,나가토후타미,,,,,11702,35,759-6121,山口県下関市豊北町大字神田上,130.914747,34.251581,0000-00-00,0000-00-00,0,1170226
1170227,1170227,宇賀本郷,ウカホンゴウ,Ukahongō,宇贺本乡,우카혼고,,,,,11702,35,759-6303,山口県下関市豊浦町大字宇賀,130.927589,34.227303,0000-00-00,0000-00-00,0,1170227
1170228,1170228,湯玉,ユタマ,Yutama,汤玉,유타마,,,,,11702,35,759-6303,山口県下関市豊浦町大字宇賀,130.932681,34.209249,0000-00-00,0000-00-00,0,1170228
1170229,1170229,小串,コグシ,Kogushi,小串,고구시,,,,,11702,35,759-6302,山口県下関市豊浦町大字小串,130.928326,34.170186,0000-00-00,0000-00-00,0,1170229
1170230,1170230,川棚温泉,カワタナオンセン,Kawatanaonsen,川棚温泉,가와타나온센,,,,,11702,35,759-6301,山口県下関市豊浦町大字川棚,130.921817,34.145914,0000-00-00,0000-00-00,0,1170230
1170231,1170231,黒井村,クロイムラ,Kuroimura,黑井村,구로이무라,,,,,11702,35,759-6312,山口県下関市豊浦町大字黒井,130.912035,34.128066,0000-00-00,0000-00-00,0,1170231
1170232,1170232,梅ケ峠,ウメガトウ,Umegatō,梅峠,우메가토,,,,,11702,35,759-6314,山口県下関市豊浦町大字厚母郷字梅ヶ峠2,130.900253,34.101469,0000-00-00,0000-00-00,0,1170232
1170233,1170233,吉見,ヨシミ,Yoshimi,吉见,요시미,,,,,11702,35,759-6531,山口県下関市吉見本町１,130.90382,34.069987,0000-00-00,0000-00-00,0,1170233
1170234,1170234,福江,フクエ,Fukue,福江,후쿠에,,,,,11702,35,759-6601,山口県下関市大字福江,130.915673,34.04714,0000-00-00,0000-00-00,0,1170234
1170235,1170235,安岡,ヤスオカ,Yasuoka,安冈,야스오카,,,,,11702,35,759-6612,山口県下関市安岡駅前１,130.916635,34.024921,0000-00-00,0000-00-00,0,1170235
1170240,1170240,梶栗郷台地,カジクリゴウダイチ,Kajikuri-Gōdaichi,梶栗乡台地,가지쿠리고다이치,,,,,11702,35,751-0865,山口県下関市綾羅木新町３丁目,130.923766,34.012716,0000-00-00,0000-00-00,0,1170235
1170236,1170236,綾羅木,アヤラギ,Ayaragi,绫罗木,아야라기,,,,,11702,35,751-0849,山口県下関市綾羅木本町２,130.926662,34.003932,0000-00-00,0000-00-00,0,1170236
1170237,1161235,幡生,ハタブ,Hatabu,幡生,전철화,,,,,11702,35,751-0829,山口県下関市幡生宮の下町,130.92734,33.981592,0000-00-00,0000-00-00,0,1170237
1170238,1161236,下関,シモノセキ,Shimonoseki,下关,시모노세키,,,,,11702,35,750-0025,山口県下関市大字竹崎町４丁目,130.923038,33.950306,0000-00-00,0000-00-00,0,1170238
1170239,1161237,門司,モジ,Moji,门司,모지,,,,,11702,40,800-0039,福岡県北九州市門司区中町,130.933438,33.904309,0000-00-00,0000-00-00,2,1170239
1170301,1160917,岡山,オカヤマ,Okayama,冈山,오카야마,,,,,11703,33,700-0024,岡山県岡山市駅元町１丁目,133.918552,34.666572,0000-00-00,0000-00-00,0,1170301
1170302,1161002,北長瀬,キタナガセ,Kita-Nagase,北长濑,기타나가세,,,,,11703,33,700-0963,岡山県岡山市北長瀬,133.885325,34.652995,0000-00-00,0000-00-00,0,1170302
1170303,1161003,庭瀬,ニワセ,Niwase,庭濑,니와세,,,,,11703,33,701-0151,岡山県岡山市平野,133.854454,34.642858,0000-00-00,0000-00-00,0,1170303
1170304,1161004,中庄,ナカショウ,Nakashō,中庄,나카쇼,,,,,11703,33,710-0012,岡山県倉敷市鳥羽,133.808225,34.626493,0000-00-00,0000-00-00,0,1170304
1170305,1161005,倉敷,クラシキ,Kurashiki,仓敷,구라시키,,,,,11703,33,710-0055,岡山県倉敷市阿知１丁目,133.765473,34.601567,0000-00-00,0000-00-00,0,1170305
1170306,1170306,清音,キヨネ,Kiyone,清音,기요네,,,,,11703,33,719-1175,岡山県総社市清音上中島,133.733461,34.643671,0000-00-00,0000-00-00,0,1170306
1170307,1170307,総社,ソウジャ,Sōja,总社,소자,,,,,11703,33,719-1136,岡山県総社市駅前１丁目,133.738007,34.673534,0000-00-00,0000-00-00,0,1170307
1170308,1170308,豪渓,ゴウケイ,Gōkei,豪溪,고케이,,,,,11703,33,719-1153,岡山県総社市宍粟,133.722604,34.706299,0000-00-00,0000-00-00,0,1170308
1170309,1170309,日羽,ヒワ,Hiwa,日羽,히와,,,,,11703,33,719-1316,岡山県総社市日羽,133.689993,34.715716,0000-00-00,0000-00-00,0,1170309
1170310,1170310,美袋,ミナギ,Minagi,美袋,미나기,,,,,11703,33,719-1311,岡山県総社市美袋,133.654388,34.719797,0000-00-00,0000-00-00,0,1170310
1170311,1170311,備中広瀬,ビッチュウヒロセ,Bitchū-Hirose,备中广濑,빗추히로세,,,,,11703,33,716-0051,岡山県高梁市松山,133.606464,34.758552,0000-00-00,0000-00-00,0,1170311
1170312,1170312,備中高梁,ビッチュウタカハシ,Bitchū-Takahashi,备中高梁,빗추타카하시,,,,,11703,33,716-0039,岡山県高梁市旭町,133.616524,34.788648,0000-00-00,0000-00-00,0,1170312
1170313,1170313,木野山,キノヤマ,Kinoyama,木野山,기노야마,,,,,11703,33,716-0002,岡山県高梁市津川町今津,133.614374,34.825682,0000-00-00,0000-00-00,0,1170313
1170314,1170314,備中川面,ビッチュウカワモ,Bitchū-Kawamo,备中川面,빗추카와모,,,,,11703,33,719-2121,岡山県高梁市川面町,133.588543,34.850129,0000-00-00,0000-00-00,0,1170314
1170315,1170315,方谷,ホウコク,Hōkoku,方谷,호코쿠,,,,,11703,33,719-2402,岡山県高梁市中井町西方,133.556457,34.876748,0000-00-00,0000-00-00,0,1170315
1170316,1170316,井倉,イクラ,Ikura,井仓,이쿠라,,,,,11703,33,719-2551,岡山県新見市井倉,133.516301,34.931724,0000-00-00,0000-00-00,0,1170316
1170317,1170317,石蟹,イシガ,Ishiga,石蟹,이시가,,,,,11703,33,718-0015,岡山県新見市石蟹,133.479506,34.954752,0000-00-00,0000-00-00,0,1170317
1170318,1163425,新見,ニイミ,Niimi,新见,니미,,,,,11703,33,718-0017,岡山県新見市西方,133.45674,34.987232,0000-00-00,0000-00-00,0,1170318
1170319,1170319,備中神代,ビッチュウコウジロ,Bitchū-Kōjiro,备中神代,빗추코지로,,,,,11703,33,718-0017,岡山県新見市西方,133.40079,34.994571,0000-00-00,0000-00-00,0,1170319
1170320,1170320,足立,アシダチ,Ashidachi,足立,아시다치,,,,,11703,33,719-3612,岡山県新見市神郷油野,133.383636,35.038908,0000-00-00,0000-00-00,0,1170320
1170321,1170321,新郷,ニイザト,Niizato,新乡,니자토,,,,,11703,33,719-2801,岡山県新見市神郷釜村,133.367786,35.082087,0000-00-00,0000-00-00,0,1170321
1170322,1170322,上石見,カミイワミ,Kamiimami,上石见,가미이와미,,,,,11703,31,689-5664,鳥取県日野郡日南町中石見,133.351273,35.112622,0000-00-00,0000-00-00,0,1170322
1170323,1170323,生山,ショウヤマ,Shōyama,生山,쇼야마,,,,,11703,31,689-5211,鳥取県日野郡日南町生山,133.322054,35.171066,0000-00-00,0000-00-00,0,1170323
1170324,1170324,上菅,カミスゲ,Kamisuge,上菅,가미스게,,,,,11703,31,689-5137,鳥取県日野郡日野町上菅,133.341813,35.193886,0000-00-00,0000-00-00,0,1170324
1170325,1170325,黒坂,クロサカ,Kurosaka,黑坂,구로사카,,,,,11703,31,689-5131,鳥取県日野郡日野町黒坂,133.383674,35.206893,0000-00-00,0000-00-00,0,1170325
1170326,1170326,根雨,ネウ,Neu,根雨,네우,,,,,11703,31,689-4503,鳥取県日野郡日野町根雨,133.442036,35.241483,0000-00-00,0000-00-00,0,1170326
1170327,1170327,武庫,ムコ,Muko,武库,무코,,,,,11703,31,689-4411,鳥取県日野郡江府町武庫,133.476857,35.267419,0000-00-00,0000-00-00,0,1170327
1170328,1170328,江尾,エビ,Ebi,江尾,에비,,,,,11703,31,689-4401,鳥取県日野郡江府町大字江尾,133.484837,35.283043,0000-00-00,0000-00-00,0,1170328
